GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,2010,2010,High-income,,USA,United States of America,,AGE40-44,40-44 years,,BTSX,Both sexes,,,,,,,,40.41508077,40.41508,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,2010,2010,High-income,,USA,United States of America,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,35.79882386,35.79882,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,2010,2010,High-income,,USA,United States of America,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,31.35028495,31.35028,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,2010,2010,High-income,,USA,United States of America,,AGE55-59,55-59 years,,BTSX,Both sexes,,,,,,,,27.07468341,27.07468,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,AMR,Americas,,WB_HI,2015,2015,High-income,,USA,United States of America,,AGE25-29,25-29 years,,BTSX,Both sexes,,,,,,,,54.61033688,54.61034,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,AMR,Americas,,WB_HI,2015,2015,High-income,,USA,United States of America,,AGE30-34,30-34 years,,BTSX,Both sexes,,,,,,,,49.88845873,49.88846,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,AMR,Americas,,WB_HI,2015,2015,High-income,,USA,United States of America,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,45.19713804,45.19714,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,AMR,Americas,,WB_HI,2015,2015,High-income,,USA,United States of America,,AGE40-44,40-44 years,,BTSX,Both sexes,,,,,,,,40.53158228,40.53158,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,AMR,Americas,,WB_HI,2015,2015,High-income,,USA,United States of America,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,35.92822289,35.92822,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,AMR,Americas,,WB_HI,2019,2019,High-income,,USA,United States of America,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,64.09246869,64.09247,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,AMR,Americas,,WB_HI,2019,2019,High-income,,USA,United States of America,,AGE20-24,20-24 years,,BTSX,Both sexes,,,,,,,,59.23966023,59.23966,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,AMR,Americas,,WB_HI,2019,2019,High-income,,USA,United States of America,,AGE25-29,25-29 years,,BTSX,Both sexes,,,,,,,,54.49508998,54.49509,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,AMR,Americas,,WB_HI,2019,2019,High-income,,USA,United States of America,,AGE30-34,30-34 years,,BTSX,Both sexes,,,,,,,,49.79891501,49.79892,,,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,2001,2001,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,400.6 [333.8-470.9],400.63930,333.81240,470.89950,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2019,2019,,AMR,Americas,,,2019,2019,,,USA,United States of America,,,,,MLE,Male,,,,,,,,475.5 [396.2-572.9],475.51250,396.22360,572.87190,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2017,2017,,AMR,Americas,,,2017,2017,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,405.2 [329.0-492.4],405.18160,328.95370,492.44740,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,2007,2007,,,USA,United States of America,,,,,MLE,Male,,,,,,,,502.0 [432.1-584.7],502.00320,432.10290,584.70260,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,2001,2001,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,473.2 [404.3-548.2],473.23760,404.31900,548.16630,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,2014,2014,,,USA,United States of America,,,,,MLE,Male,,,,,,,,471.4 [399.0-559.7],471.40660,398.95370,559.67390,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2011,2011,,AMR,Americas,,,2011,2011,,,USA,United States of America,,,,,MLE,Male,,,,,,,,477.5 [407.0-562.7],477.47610,407.00690,562.68310,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,2003,2003,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,392.6 [324.4-464.0],392.55560,324.43320,463.96220,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2017,2017,,AMR,Americas,,,2017,2017,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,343.9 [269.6-424.0],343.88530,269.64890,424.00920,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,2000,2000,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,405.2 [338.8-475.6],405.24070,338.75210,475.56270,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,2000,2000,,,USA,United States of America,,,,,MLE,Male,,,,,,,,580.7 [509.8-661.4],580.66950,509.81180,661.36310,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,2015,2015,,,USA,United States of America,,,,,MLE,Male,,,,,,,,476.8 [402.6-567.5],476.80780,402.61670,567.46960,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,2003,2003,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,462.5 [392.6-538.8],462.51880,392.57560,538.79720,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,2013,2013,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,343.3 [273.6-418.1],343.34470,273.63790,418.07240,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,2008,2008,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,361.9 [292.9-435.3],361.89550,292.94820,435.26920,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,2007,2007,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,425.3 [355.7-502.7],425.25040,355.67970,502.69480,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,1990,1990,,AMR,Americas,,,1990,1990,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,1.33 [1.27-1.39],1.32853,1.26964,1.38580,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,1991,1991,,AMR,Americas,,,1991,1991,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,1.3 [1.25-1.35],1.30142,1.24845,1.35285,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,2004,2004,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,0.91 [0.88-0.95],0.91046,0.87807,0.94530,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,2005,2005,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,0.88 [0.85-0.92],0.88341,0.85055,0.92031,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,2006,2006,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,0.85 [0.82-0.89],0.85289,0.82135,0.88671,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,2007,2007,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,0.82 [0.79-0.85],0.82040,0.79132,0.85056,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,2008,2008,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,0.79 [0.76-0.82],0.78882,0.75999,0.81681,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1950,1950,,AMR,Americas,,,1950,1950,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,32.91 [31.97-33.9],32.90518,31.97263,33.89794,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1951,1951,,AMR,Americas,,,1951,1951,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,31.98 [31.31-32.69],31.97785,31.30535,32.69331,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1964,1964,,AMR,Americas,,,1964,1964,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,24.31 [23.89-24.73],24.30531,23.89159,24.72969,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1965,1965,,AMR,Americas,,,1965,1965,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,23.72 [23.32-24.14],23.71865,23.32051,24.14076,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1966,1966,,AMR,Americas,,,1966,1966,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,23.12 [22.73-23.52],23.12183,22.72993,23.52485,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1967,1967,,AMR,Americas,,,1967,1967,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,22.44 [22.06-22.83],22.44273,22.06446,22.83287,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1981,1981,,AMR,Americas,,,1981,1981,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,12.79 [12.56-13.03],12.79095,12.55573,13.02941,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1982,1982,,AMR,Americas,,,1982,1982,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,12.31 [12.08-12.53],12.30743,12.07664,12.52690,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1983,1983,,AMR,Americas,,,1983,1983,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,11.92 [11.7-12.14],11.92241,11.69828,12.14027,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1984,1984,,AMR,Americas,,,1984,1984,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,11.57 [11.35-11.78],11.56789,11.35322,11.78215,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1998,1998,,AMR,Americas,,,1998,1998,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,7.9 [7.75-8.04],7.89901,7.75378,8.04272,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1999,1999,,AMR,Americas,,,1999,1999,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,7.72 [7.58-7.87],7.72499,7.58331,7.86547,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,2000,2000,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,7.59 [7.45-7.73],7.59122,7.45397,7.73070,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,2001,2001,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,7.47 [7.33-7.61],7.46917,7.33410,7.60696,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,2014,2014,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,6.23 [6.12-6.34],6.23039,6.11600,6.34381,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,2015,2015,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,6.15 [6.04-6.27],6.15290,6.04209,6.26735,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,2016,2016,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,6.07 [5.96-6.18],6.06934,5.95820,6.18492,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2017,2017,,AMR,Americas,,,2017,2017,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,5.97 [5.85-6.09],5.96794,5.85279,6.08636,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1959,1959,,AMR,Americas,,,1959,1959,,,USA,United States of America,,,,,MLE,Male,,,,,,,,34.25 [33.68-34.83],34.25259,33.67512,34.83456,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1960,1960,,AMR,Americas,,,1960,1960,,,USA,United States of America,,,,,MLE,Male,,,,,,,,33.74 [33.18-34.3],33.74446,33.18148,34.29916,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1961,1961,,AMR,Americas,,,1961,1961,,,USA,United States of America,,,,,MLE,Male,,,,,,,,33 [32.45-33.55],33.00061,32.44900,33.54676,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1962,1962,,AMR,Americas,,,1962,1962,,,USA,United States of America,,,,,MLE,Male,,,,,,,,32.41 [31.87-32.93],32.40591,31.86666,32.93446,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1976,1976,,AMR,Americas,,,1976,1976,,,USA,United States of America,,,,,MLE,Male,,,,,,,,19.87 [19.53-20.22],19.86544,19.53334,20.22162,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1977,1977,,AMR,Americas,,,1977,1977,,,USA,United States of America,,,,,MLE,Male,,,,,,,,19.02 [18.71-19.36],19.02248,18.70641,19.35664,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1978,1978,,AMR,Americas,,,1978,1978,,,USA,United States of America,,,,,MLE,Male,,,,,,,,18.15 [17.84-18.45],18.14863,17.83923,18.45257,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1979,1979,,AMR,Americas,,,1979,1979,,,USA,United States of America,,,,,MLE,Male,,,,,,,,17.35 [17.05-17.65],17.35093,17.05415,17.64838,,,
